"customer_id","subscription_created","canceled_at","first_payment_time","time_to_first_payment_hours","time_to_first_payment_minutes_remainder"
"cus_Pog7bvcJwn80Xy","2024-03-27 20:08:23.000","2024-03-28 02:11:30.000","2024-03-27 20:08:24.000","0","0"
"cus_Ps6SvKecRRbvoE","2024-04-05 23:34:58.000","2024-04-05 23:38:40.000","2024-04-05 23:34:59.000","0","0"
"cus_PsnJlVKUmb1OXi","2024-04-07 19:51:25.000","2024-04-07 20:00:22.000","2024-04-07 19:51:17.000","0","0"
"cus_PtYu69pGfUMGZp","2024-04-09 21:01:50.000","2024-04-10 20:02:07.000","2024-04-30 19:34:27.000","502","32"
"cus_Pw3nO36Aldjg4q","2024-04-16 13:06:19.000","2024-04-17 12:06:36.000","2024-04-16 13:09:56.000","0","3"
"cus_Pw3nO36Aldjg4q","2024-04-16 13:08:08.000","2024-04-17 12:08:37.000","2024-04-16 13:09:56.000","0","1"
"cus_Pw3nO36Aldjg4q","2024-04-16 13:09:55.000","2024-04-16 14:39:52.000","2024-04-16 13:09:56.000","0","0"
"cus_Pmlh9RHTU0kx6f","2024-04-17 16:24:20.000","2024-04-17 16:32:51.000","2024-04-17 16:24:21.000","0","0"
"cus_PwlzXZClJDYFpV","2024-04-18 10:48:06.000","2024-04-19 09:48:12.000","2024-04-18 10:51:47.000","0","3"
"cus_PwlzXZClJDYFpV","2024-04-18 10:51:46.000","2024-04-18 10:57:25.000","2024-04-18 10:51:47.000","0","0"
"cus_Pwue0WTWo2znRm","2024-04-18 19:58:29.000","2024-04-18 20:05:26.000","2024-04-18 19:58:30.000","0","0"
"cus_PyVsKxuOPXFBo1","2024-04-23 02:14:53.000","2024-04-23 12:53:09.000","2024-04-23 02:14:54.000","0","0"
"cus_PzVMvMqXG8hivZ","2024-04-25 17:52:02.000","2024-04-25 18:32:50.000","2024-04-25 17:52:03.000","0","0"
"cus_Q0GPbJfC7aX3hd","2024-04-27 18:24:06.000","2024-04-27 19:00:36.000","2024-04-27 18:24:07.000","0","0"
"cus_Q1FAMPv4UZvqam","2024-04-30 09:11:28.000","2024-04-30 09:19:26.000","2024-04-30 09:11:29.000","0","0"
"cus_PtYu69pGfUMGZp","2024-04-30 19:34:26.000","2024-04-30 19:37:15.000","2024-04-30 19:34:27.000","0","0"
"cus_Q5GbDtwQGnjGf1","2024-05-11 02:55:41.000","2024-05-12 01:56:03.000","2024-05-11 02:57:56.000","0","2"
"cus_OB8ePWIPw4PR4u","2024-05-18 21:15:43.000","2024-05-19 20:16:00.000","2023-06-30 18:50:05.000","-7754","-25"
"cus_Q93UGuQJ1woVtL","2024-05-21 05:38:37.000","2024-05-21 05:39:27.000","2024-05-21 05:38:38.000","0","0"
"cus_QF2oiujc3TMzi0","2024-06-06 05:24:55.000","2024-06-07 03:48:23.000","2024-06-06 05:24:56.000","0","0"
"cus_QF4m6f4leCw0Gu","2024-06-06 08:16:06.000","2024-06-06 09:29:31.000","2024-06-06 08:16:07.000","0","0"
"cus_P9YusCX4kPZtVw","2024-06-22 02:03:12.000","2024-06-23 01:03:37.000","2024-06-22 02:07:48.000","0","4"
"cus_QQs2LtjDi5i9Eh","2024-07-07 19:00:40.000","2024-07-08 18:00:54.000","2024-07-19 10:43:29.000","279","42"
"cus_QQs2LtjDi5i9Eh","2024-07-07 19:04:34.000","2024-07-08 18:04:58.000","2024-07-19 10:43:29.000","279","38"
"cus_QWGV1LsBYQ7BmZ","2024-07-22 04:36:57.000","2024-07-23 03:37:53.000","2024-07-22 04:40:56.000","0","3"
"cus_Qe45gHqwo2T3ro","2024-08-12 00:19:36.000","2024-08-12 02:46:57.000","2024-08-12 00:19:36.000","0","0"
"cus_QfWmGIlLhtWqAL","2024-08-15 22:25:34.000","2024-08-16 18:41:47.000","2024-08-15 22:25:35.000","0","0"
"cus_QgSIBR3Jo3uKrM","2024-08-18 10:27:41.000","2024-08-19 09:27:43.000","2024-08-18 10:45:29.000","0","17"
"cus_QgNtG46PK68xbo","2024-08-19 05:04:54.000","2024-08-20 04:05:33.000","2024-08-19 06:01:14.000","0","56"
"cus_QgNtG46PK68xbo","2024-08-19 05:09:28.000","2024-08-20 04:10:21.000","2024-08-19 06:01:14.000","0","51"
"cus_QgNtG46PK68xbo","2024-08-19 05:47:44.000","2024-08-20 04:48:36.000","2024-08-19 06:01:14.000","0","13"
"cus_QgNtG46PK68xbo","2024-08-19 05:57:53.000","2024-08-20 04:58:36.000","2024-08-19 06:01:14.000","0","3"
"cus_QhEDgPYc1j7zSh","2024-08-20 14:16:26.000","2024-08-20 19:31:13.000","2024-08-20 14:16:27.000","0","0"
"cus_QhQ1rflM3zxZcX","2024-08-26 21:28:27.000","2024-08-27 20:28:55.000","2024-08-26 21:31:02.000","0","2"
"cus_Qjxeb7lNhcU6NA","2024-08-27 18:03:13.000","2024-08-27 18:07:24.000","2024-08-27 18:03:13.000","0","0"
"cus_QkT6ml845Qq5aj","2024-08-29 02:36:53.000","2024-08-29 02:54:33.000","2024-08-29 02:36:54.000","0","0"
"cus_QkkSunX2r04lmV","2024-08-29 20:57:59.000","2024-08-30 08:05:20.000","2024-08-29 20:58:00.000","0","0"
"cus_Qko93NuivzY53p","2024-08-30 00:36:37.000","2024-08-30 00:50:21.000","2024-08-30 00:36:38.000","0","0"
"cus_QjVRPPis5bdO7p","2024-09-02 10:51:00.000","2024-09-03 09:51:13.000","2024-09-02 10:52:39.000","0","1"
"cus_QmBiOcV0OQu2xQ","2024-09-02 16:45:23.000","2024-09-02 16:48:29.000","2024-09-02 16:45:24.000","0","0"
"cus_QmNODO0KfpKny5","2024-09-03 04:49:15.000","2024-09-04 03:49:50.000","2024-09-03 04:52:47.000","0","3"
"cus_QmxXM6FFoJpWl1","2024-09-04 18:09:19.000","2024-09-05 00:01:11.000","2024-09-04 18:09:20.000","0","0"
"cus_QlLHby7tWoNOy5","2024-09-05 21:12:30.000","2024-09-06 20:13:21.000","2024-09-05 21:16:03.000","0","3"
"cus_QlLHby7tWoNOy5","2024-09-05 21:16:02.000","2024-09-05 21:32:35.000","2024-09-05 21:16:03.000","0","0"
"cus_QnZdrVWuKLjhOv","2024-09-06 09:34:23.000","2024-09-06 09:52:42.000","2024-09-06 09:34:24.000","0","0"
"cus_QnqLynE5XerxjT","2024-09-07 02:47:43.000","2024-09-07 02:54:48.000","2024-09-07 02:47:44.000","0","0"
"cus_QqHfE0D4Z0ztcL","2024-09-13 15:10:06.000","2024-09-14 14:10:33.000","2024-09-13 15:10:55.000","0","0"
"cus_QrTDmpkKnbZZhz","2024-09-16 19:29:22.000","2024-09-17 18:30:18.000","2024-09-16 19:34:32.000","0","5"
"cus_QrU6AIfgdLbwFD","2024-09-16 20:05:55.000","2024-09-17 19:06:29.000","2024-09-16 20:39:53.000","0","33"
"cus_QrU6AIfgdLbwFD","2024-09-16 20:39:52.000","2024-09-16 21:21:13.000","2024-09-16 20:39:53.000","0","0"
"cus_Qt1cySAZgDn9nL","2024-09-20 22:47:41.000","2024-09-21 21:48:04.000","2024-09-20 22:49:38.000","0","1"
"cus_Qu8laKMoZyCvhu","2024-09-24 06:51:11.000","2024-09-24 09:28:41.000","2024-09-24 06:51:12.000","0","0"
"cus_QwfDZecKfnuQeT","2024-09-30 15:55:00.000","2024-10-01 15:29:26.000","2024-09-30 15:55:01.000","0","0"
"cus_Qwzy8gWDNREJlD","2024-10-01 13:20:38.000","2024-10-01 13:21:29.000","2024-10-01 13:20:39.000","0","0"
"cus_Qx3KvOe7MjKWXw","2024-10-02 16:19:16.000","2024-10-03 15:19:40.000","2024-10-02 16:18:55.000","0","0"
"cus_Qxe5GvlA84iUqh","2024-10-03 06:52:48.000","2024-10-03 06:54:05.000","2024-10-03 06:52:49.000","0","0"
"cus_QzCvzIwrjYiBx4","2024-10-07 10:55:24.000","2024-10-08 09:56:06.000","2024-10-07 10:58:24.000","0","3"
"cus_R0BVJvu4RqawfL","2024-10-10 01:28:23.000","2024-10-10 01:32:13.000","2024-10-10 01:28:24.000","0","0"
"cus_R16sVQtJ25mZiu","2024-10-12 12:46:43.000","2024-10-12 12:59:12.000","2024-10-12 12:46:44.000","0","0"
"cus_R3D9yyh8bh6zDX","2024-10-18 03:43:16.000","2024-10-18 03:57:03.000","2024-10-18 03:43:17.000","0","0"
"cus_R4b7VvRheEE8na","2024-10-21 20:13:12.000","2024-10-21 20:39:12.000","2024-10-21 20:13:13.000","0","0"
"cus_R5Lz8jnD06yvoV","2024-10-23 20:37:16.000","2024-10-23 20:49:05.000","2024-10-23 20:37:17.000","0","0"
"cus_R6ic2NxIuXzhQ7","2024-10-27 12:10:07.000","2024-10-28 11:10:42.000","2024-10-27 12:14:44.000","0","4"
"cus_R6ic2NxIuXzhQ7","2024-10-27 12:12:34.000","2024-10-28 11:12:35.000","2024-10-27 12:14:44.000","0","2"
"cus_R8pja1M7sBcMYb","2024-11-06 01:23:29.000","2024-11-06 01:25:47.000","2024-11-06 01:23:30.000","0","0"
"cus_RAr3bYjVvy7O1s","2024-11-07 13:52:08.000","2024-11-07 14:03:55.000","2024-11-07 13:52:10.000","0","0"
"cus_RCvn9dW5I45qEP","2024-11-13 02:07:14.000","2024-11-13 02:16:12.000","2024-11-13 02:07:15.000","0","0"
"cus_RDKNvrr0F7ALn4","2024-11-14 03:33:47.000","2024-11-14 04:01:05.000","2024-11-14 03:33:48.000","0","0"
"cus_Nj7HAd6OMmabM4","2023-04-16 23:32:58.000","2023-04-16 23:37:01.000","2023-04-16 23:32:59.000","0","0"
"cus_NjAKlQfD7oqbYB","2023-04-17 02:41:20.000","2023-04-18 01:41:34.000","2023-05-08 23:26:07.000","524","44"
"cus_NjKqp7La3NaSxt","2023-04-17 13:32:43.000","2023-04-17 13:33:45.000","2023-04-17 13:32:44.000","0","0"
"cus_NjMl87XSstJP0A","2023-04-17 15:36:32.000","2023-04-17 15:37:51.000","2023-04-17 15:36:32.000","0","0"
"cus_NjQvNK6QcXj2CU","2023-04-17 19:57:46.000","2023-04-17 20:17:43.000","2023-04-17 19:57:47.000","0","0"
"cus_NjUR57h6e04zUF","2023-04-17 23:28:52.000","2023-04-17 23:33:58.000","2023-04-17 23:28:53.000","0","0"
"cus_Nk3zbehf3zeNq6","2023-04-19 12:12:53.000","2023-04-19 12:23:44.000","2023-04-19 12:12:54.000","0","0"
"cus_NkATvUZ8iaarM6","2023-04-19 18:56:13.000","2023-04-19 19:34:10.000","2023-04-19 18:56:14.000","0","0"
"cus_NkGHyNWSEuwOL8","2023-04-20 00:56:06.000","2023-04-20 01:22:00.000","2023-04-20 00:56:07.000","0","0"
"cus_NjmuEONy7VT5xl","2023-04-20 15:57:37.000","2023-04-20 16:05:42.000","2023-04-20 15:57:38.000","0","0"
"cus_NnbluAvRdVn6Nx","2023-04-28 23:18:30.000","2023-04-28 23:55:17.000","2023-04-28 23:18:31.000","0","0"
"cus_NqVnMykhClevPg","2023-05-06 17:22:34.000","2023-05-06 17:28:34.000","2023-05-06 17:22:35.000","0","0"
"cus_NqZtHIxu0Dn6YS","2023-05-06 21:40:42.000","2023-05-07 20:44:14.000","2023-05-06 21:54:27.000","0","13"
"cus_NuLr1eB1EY71tm","2023-05-16 23:21:23.000","2023-05-17 22:24:26.000","2023-05-16 23:25:51.000","0","4"
"cus_NuHCj70ohnxxCL","2023-05-23 11:07:54.000","2023-05-24 10:08:12.000","2023-09-13 08:16:11.000","2709","8"
"cus_O36zamFDUnUFNk","2023-06-19 07:37:50.000","2023-06-19 22:18:31.000","2023-06-19 07:37:51.000","0","0"
"cus_OK5pcPZ8Cf1BgN","2023-07-24 16:30:12.000","2023-07-25 15:34:14.000","2023-07-24 16:32:44.000","0","2"
"cus_OK5pcPZ8Cf1BgN","2023-07-24 16:30:49.000","2023-07-25 15:32:50.000","2023-07-24 16:32:44.000","0","1"
"cus_OYSqEoBQ0XSnZG","2023-09-01 01:13:18.000","2023-09-02 00:18:12.000","2023-09-01 01:15:16.000","0","1"
"cus_NuHCj70ohnxxCL","2023-09-11 10:06:58.000","2023-09-12 09:10:31.000","2023-09-13 08:16:11.000","46","9"
"cus_NuHCj70ohnxxCL","2023-09-13 07:16:36.000","2023-09-14 06:21:07.000","2023-09-13 08:16:11.000","0","59"
"cus_OgZLlLPbCy2Z6b","2023-09-22 16:30:37.000","2023-09-23 15:31:21.000","2023-09-22 16:58:53.000","0","28"
"cus_Oia8umnyGsjtYt","2023-09-28 02:30:21.000","2023-09-29 01:30:51.000","2023-09-28 17:49:28.000","15","19"
"cus_OibWkAuxYcfWqb","2023-09-28 02:52:12.000","2023-09-29 01:53:27.000","2023-09-28 02:53:55.000","0","1"
"cus_Oj0PwZUemg7V2X","2023-09-29 04:34:25.000","2023-09-30 03:35:22.000","2023-09-29 04:35:56.000","0","1"
"cus_OlOFKv6LU60xJB","2023-10-05 13:26:47.000","2023-10-06 12:27:08.000","2023-10-05 13:33:13.000","0","6"
"cus_OnADUQtP5zqf3N","2023-10-10 06:58:24.000","2023-10-10 18:19:56.000","2023-10-10 06:58:25.000","0","0"
"cus_OpBLWQddIoiNQz","2023-10-15 16:17:36.000","2023-10-16 15:23:59.000","2023-10-15 16:17:22.000","0","0"
"cus_OpBLWQddIoiNQz","2023-10-15 16:18:38.000","2023-10-16 15:24:58.000","2023-10-15 16:17:22.000","0","-1"
"cus_OpdqMsjFZxnBLs","2023-10-16 21:43:54.000","2023-10-17 20:48:50.000","2023-10-16 22:42:52.000","0","58"
"cus_OqjrRusnG2MJnl","2023-10-19 20:04:16.000","2023-10-20 19:08:22.000","2023-10-19 20:05:44.000","0","1"
"cus_P6CNg2dqSWjzaG","2023-11-30 02:28:41.000","2023-11-30 02:45:31.000","2023-11-30 02:28:41.000","0","0"
"cus_P6dqzkq54DrjAy","2023-12-01 06:52:31.000","2023-12-01 07:02:14.000","2023-12-01 06:52:32.000","0","0"
"cus_P8TmSlKsuG1rAy","2023-12-06 05:58:42.000","2023-12-06 05:59:47.000","2023-12-06 05:58:42.000","0","0"
"cus_PSGf9QKaVXqW7I","2024-01-28 00:23:34.000","2024-01-28 00:52:27.000","2024-01-28 00:23:35.000","0","0"
"cus_PTJWqWwPrgFmvP","2024-01-30 19:23:36.000","2024-01-30 22:20:56.000","2024-01-30 19:23:36.000","0","0"
"cus_OibWkAuxYcfWqb","2024-01-31 00:30:34.000","2024-01-31 23:31:03.000","2023-09-28 02:53:55.000","-2997","-36"
"cus_OibWkAuxYcfWqb","2024-01-31 00:32:02.000","2024-01-31 23:32:12.000","2023-09-28 02:53:55.000","-2997","-38"
"cus_OibWkAuxYcfWqb","2024-01-31 00:34:20.000","2024-01-31 23:35:06.000","2023-09-28 02:53:55.000","-2997","-40"
"cus_OibWkAuxYcfWqb","2024-01-31 00:34:23.000","2024-01-31 23:35:04.000","2023-09-28 02:53:55.000","-2997","-40"
"cus_OibWkAuxYcfWqb","2024-01-31 00:40:12.000","2024-01-31 23:41:12.000","2023-09-28 02:53:55.000","-2997","-46"
"cus_OibWkAuxYcfWqb","2024-01-31 00:44:16.000","2024-01-31 23:45:10.000","2023-09-28 02:53:55.000","-2997","-50"
"cus_PYBMKgnq579CMD","2024-02-12 19:18:21.000","2024-02-13 18:18:44.000","2024-02-12 19:20:18.000","0","1"
"cus_PmB4OfrraS5YGG","2024-03-21 04:02:57.000","2024-03-22 03:03:44.000","2024-03-21 04:11:01.000","0","8"
"cus_PmB4OfrraS5YGG","2024-03-21 04:05:16.000","2024-03-22 03:05:53.000","2024-03-21 04:11:01.000","0","5"
"cus_PmB4OfrraS5YGG","2024-03-21 04:11:15.000","2024-03-22 03:11:53.000","2024-03-21 04:11:01.000","0","0"
"cus_PmB4OfrraS5YGG","2024-03-21 04:15:24.000","2024-03-22 03:15:54.000","2024-03-21 04:11:01.000","0","-4"
"cus_PmGhvgRvCmYr7Q","2024-03-21 09:47:48.000","2024-03-21 09:52:29.000","2024-03-21 09:47:48.000","0","0"
"cus_PokniKcOj9puDU","2024-03-28 01:00:50.000","2024-03-28 01:19:57.000","2024-03-28 01:00:51.000","0","0"
"cus_PqCX0WRLs6zDPh","2024-03-31 21:43:18.000","2024-03-31 22:16:31.000","2024-03-31 21:43:19.000","0","0"
"cus_PoQEdFLRwmsJpS","2024-04-02 01:10:55.000","2024-04-03 00:11:24.000","2024-04-02 01:15:31.000","0","4"
"cus_PrM6pKqEXKw04N","2024-04-03 23:40:55.000","2024-04-04 04:06:07.000","2024-04-03 23:40:56.000","0","0"
"cus_PtnouFlMNXQsPp","2024-04-10 12:35:28.000","2024-04-10 12:59:29.000","2024-04-10 12:35:29.000","0","0"
"cus_PqFH3krvqu4jlN","2024-04-15 03:25:04.000","2024-04-15 03:33:43.000","2024-04-15 03:25:04.000","0","0"
"cus_PwjuenBNkk4yln","2024-04-18 08:36:38.000","2024-04-19 07:36:42.000","2024-04-18 08:38:25.000","0","1"
"cus_Pt0IGhy5M1lvFi","2024-04-23 12:33:20.000","2024-04-24 11:33:59.000","2024-04-23 12:36:45.000","0","3"
"cus_Pt0IGhy5M1lvFi","2024-04-23 12:33:55.000","2024-04-24 11:33:57.000","2024-04-23 12:36:45.000","0","2"
"cus_Q0mUjPnCPXtc0t","2024-04-29 03:33:04.000","2024-04-29 03:35:07.000","2024-04-29 03:33:05.000","0","0"
"cus_PxbKy1ZSHgGFWO","2024-04-29 11:46:51.000","2024-04-30 10:47:54.000","2024-04-29 11:47:54.000","0","1"
"cus_Q1B8sJAoMkl0Ko","2024-04-30 05:05:10.000","2024-05-01 04:06:17.000","2024-04-30 05:06:37.000","0","1"
"cus_Q1MpuOj4jKPQ5q","2024-04-30 17:05:55.000","2024-04-30 19:20:41.000","2024-04-30 17:05:56.000","0","0"
"cus_Q9bohRhRuNhKji","2024-05-22 17:08:09.000","2024-05-22 17:15:50.000","2024-05-22 17:08:10.000","0","0"
"cus_NhWrPZ2fJhawFG","2024-05-25 04:14:48.000","2024-05-26 03:14:55.000","2024-05-25 04:17:37.000","0","2"
"cus_NhWrPZ2fJhawFG","2024-05-25 04:18:35.000","2024-05-26 03:18:57.000","2024-05-25 04:17:37.000","0","0"
"cus_QAZCRJf41Hwi4Z","2024-05-25 06:39:11.000","2024-05-25 06:56:06.000","2024-05-25 06:39:11.000","0","0"
"cus_NhWrPZ2fJhawFG","2024-05-25 09:05:39.000","2024-05-26 08:05:57.000","2024-05-25 04:17:37.000","-4","-48"
"cus_NhWrPZ2fJhawFG","2024-05-25 09:07:08.000","2024-05-26 08:07:54.000","2024-05-25 04:17:37.000","-4","-49"
"cus_NhWrPZ2fJhawFG","2024-05-25 11:45:07.000","2024-05-26 10:45:36.000","2024-05-25 04:17:37.000","-7","-27"
"cus_NhWrPZ2fJhawFG","2024-05-25 11:47:49.000","2024-05-26 10:48:29.000","2024-05-25 04:17:37.000","-7","-30"
"cus_NhWrPZ2fJhawFG","2024-05-25 12:28:30.000","2024-05-26 11:29:14.000","2024-05-25 04:17:37.000","-8","-10"
"cus_NhWrPZ2fJhawFG","2024-05-25 19:07:42.000","2024-05-26 18:08:41.000","2024-05-25 04:17:37.000","-14","-50"
"cus_NhWrPZ2fJhawFG","2024-05-28 23:49:14.000","2024-05-28 23:56:39.000","2024-05-25 04:17:37.000","-91","-31"
"cus_NhWrPZ2fJhawFG","2024-05-29 01:30:24.000","2024-05-30 00:30:56.000","2024-05-25 04:17:37.000","-93","-12"
"cus_QDGTlsQaIpCv8k","2024-06-01 11:24:56.000","2024-06-02 10:25:20.000","2024-06-01 11:26:54.000","0","1"
"cus_QDGTlsQaIpCv8k","2024-06-01 11:26:53.000","2024-06-01 11:42:30.000","2024-06-01 11:26:54.000","0","0"
"cus_Q3TJpZKHVpUJwd","2024-06-12 15:31:51.000","2024-06-12 17:15:10.000","2024-06-12 15:31:52.000","0","0"
"cus_QK517LB0SXIA7F","2024-06-19 15:58:31.000","2024-06-19 16:07:10.000","2024-06-19 15:58:32.000","0","0"
"cus_QMp6MI8JODxQpw","2024-06-26 23:43:06.000","2024-06-26 23:45:25.000","2024-06-26 23:43:07.000","0","0"
"cus_QQyqac1ndtvxqr","2024-07-08 02:02:58.000","2024-07-08 02:04:06.000","2024-07-08 02:02:58.000","0","0"
"cus_QVsEXNsinFkkrU","2024-07-21 03:52:26.000","2024-07-21 04:01:21.000","2024-07-21 03:52:26.000","0","0"
"cus_Qes6SvhuDss9JV","2024-08-14 04:01:43.000","2024-08-14 04:11:33.000","2024-08-14 04:01:44.000","0","0"
"cus_QgLyNuKTDsfEgr","2024-08-18 03:06:28.000","2024-08-19 02:06:42.000","2024-08-18 03:16:32.000","0","10"
"cus_QgLyNuKTDsfEgr","2024-08-18 03:16:31.000","2024-08-18 04:11:28.000","2024-08-18 03:16:32.000","0","0"
"cus_Qi7mNGx1JDJZU7","2024-08-22 20:41:09.000","2024-08-23 19:42:10.000","2024-08-23 00:23:26.000","3","42"
"cus_Qi7mNGx1JDJZU7","2024-08-22 20:47:24.000","2024-08-23 19:47:55.000","2024-08-23 00:23:26.000","3","36"
"cus_QjUoegGYWPwIJu","2024-08-26 12:17:35.000","2024-08-26 16:57:14.000","2024-08-26 12:17:36.000","0","0"
"cus_QkLyfKw4F4wLi7","2024-08-28 19:11:50.000","2024-08-29 18:12:07.000","2024-08-28 19:15:58.000","0","4"
"cus_QlFKFAp4seP5S3","2024-08-31 04:27:38.000","2024-08-31 04:50:32.000","2024-08-31 04:27:39.000","0","0"
"cus_Qlegw6lEZRbJ7T","2024-09-01 06:38:09.000","2024-09-01 07:23:54.000","2024-09-01 06:38:10.000","0","0"
"cus_QlxucsgzgT28NI","2024-09-02 02:29:23.000","2024-09-02 15:08:11.000","2024-09-02 02:29:23.000","0","0"
"cus_Qo12GrqrG0YiRh","2024-09-07 14:38:37.000","2024-09-07 14:48:43.000","2024-09-07 14:38:38.000","0","0"
"cus_QqOdZcLRroR2LB","2024-09-14 21:39:34.000","2024-09-14 22:15:51.000","2024-09-14 21:39:35.000","0","0"
"cus_QqMypzfzaeKaWV","2024-09-16 02:23:49.000","2024-09-16 02:25:17.000","2024-09-16 02:23:50.000","0","0"
"cus_QtkJUkPXobam3C","2024-09-22 21:00:01.000","2024-09-23 20:00:50.000","2024-09-22 21:02:54.000","0","2"
"cus_QrweC81zbhpVyy","2024-09-24 03:11:25.000","2024-09-25 02:12:33.000","2024-09-24 03:11:26.000","0","0"
"cus_QuXpkI54ZGnWfj","2024-09-25 00:12:09.000","2024-09-25 01:01:12.000","2024-09-25 00:12:10.000","0","0"
"cus_QvC6gdBy6Suils","2024-09-26 17:44:24.000","2024-09-26 17:48:05.000","2024-09-26 17:44:25.000","0","0"
"cus_Qvv3tNpQEEFO2M","2024-09-28 17:20:58.000","2024-09-28 20:25:51.000","2024-09-28 17:20:59.000","0","0"
"cus_QvCvnLLNoV2Zw3","2024-09-29 03:53:46.000","2024-09-29 04:18:39.000","2024-09-29 03:53:47.000","0","0"
"cus_QxCJtfeS9XBHQ8","2024-10-02 02:19:09.000","2024-10-02 02:27:05.000","2024-10-02 02:19:10.000","0","0"
"cus_QxlMCTbH1OpYY9","2024-10-03 14:20:35.000","2024-10-04 13:20:57.000","2024-10-03 14:23:26.000","0","2"
"cus_Qz0inKR3wMFqvF","2024-10-06 22:14:35.000","2024-10-06 22:20:59.000","2024-10-06 22:14:36.000","0","0"
"cus_R00txl6KzXekYH","2024-10-09 14:30:00.000","2024-10-10 10:19:28.000","2024-10-09 14:30:01.000","0","0"
"cus_Qu4JiZnW5YZSpV","2024-10-09 17:26:37.000","2024-10-10 16:27:00.000","2024-10-09 17:35:44.000","0","9"
"cus_R0qljYKDWf8piB","2024-10-11 20:04:31.000","2024-10-11 20:09:41.000","2024-10-11 20:04:32.000","0","0"
"cus_R1V38KfTydUPJ6","2024-10-13 13:51:01.000","2024-10-14 12:51:45.000","2024-10-13 13:55:39.000","0","4"
"cus_QrbYVkG6pFQZ2h","2024-10-15 09:47:34.000","2024-10-16 08:48:17.000","2024-10-15 09:52:27.000","0","4"
"cus_R1wFeINTjFlY4g","2024-10-15 16:13:44.000","2024-10-16 15:14:08.000","2024-10-16 09:29:16.000","17","15"
"cus_R1wFeINTjFlY4g","2024-10-15 17:56:52.000","2024-10-16 16:57:23.000","2024-10-16 09:29:16.000","15","32"
"cus_R2PBwGm0kmkxjC","2024-10-15 23:43:13.000","2024-10-15 23:44:53.000","2024-10-15 23:43:14.000","0","0"
"cus_R3839V5I284KmM","2024-10-17 22:08:41.000","2024-10-17 22:26:47.000","2024-10-17 22:08:42.000","0","0"
"cus_QgiklxB0QpbMsD","2024-10-22 03:39:41.000","2024-10-23 02:39:55.000","2024-10-22 03:46:27.000","0","6"
"cus_QgiklxB0QpbMsD","2024-10-22 03:44:20.000","2024-10-23 02:44:49.000","2024-10-22 03:46:27.000","0","2"
"cus_R5hs00zYReOxic","2024-10-24 19:20:00.000","2024-10-24 20:08:07.000","2024-10-24 19:20:02.000","0","0"
"cus_RAcIJcVLpkMn6c","2024-11-06 21:55:50.000","2024-11-07 09:12:02.000","2024-11-06 21:55:51.000","0","0"
"cus_RCo24LGuMWwQgl","2024-11-12 18:14:01.000","2024-11-13 17:14:13.000","2024-11-13 19:55:25.000","25","41"
"cus_RCzdckdNlqZXwq","2024-11-13 06:06:23.000","2024-11-13 06:13:17.000","2024-11-13 06:06:24.000","0","0"
"cus_RCo24LGuMWwQgl","2024-11-13 12:32:15.000","2024-11-14 11:32:37.000","2024-11-13 19:55:25.000","7","23"
"cus_RCo24LGuMWwQgl","2024-11-13 16:51:55.000","2024-11-14 15:52:40.000","2024-11-13 19:55:25.000","3","3"
"cus_RCo24LGuMWwQgl","2024-11-13 16:56:56.000","2024-11-14 15:57:42.000","2024-11-13 19:55:25.000","2","58"
"cus_RCo24LGuMWwQgl","2024-11-13 17:00:47.000","2024-11-14 16:01:46.000","2024-11-13 19:55:25.000","2","54"
"cus_RCo24LGuMWwQgl","2024-11-13 17:15:46.000","2024-11-14 16:15:50.000","2024-11-13 19:55:25.000","2","39"
"cus_NjBovtZdfTMVuj","2023-04-17 04:14:38.000","2023-04-17 05:29:14.000","2023-04-17 04:14:39.000","0","0"
"cus_NjKckUYhHaL77A","2023-04-17 13:19:27.000","2023-04-17 13:22:30.000","2023-04-17 13:19:28.000","0","0"
"cus_NjRZBsFsmEzFsC","2023-04-17 20:30:40.000","2023-04-17 20:32:21.000","2023-04-17 20:30:41.000","0","0"
"cus_NjWDPyrNRm48XN","2023-04-18 02:05:22.000","2023-04-18 03:41:25.000","2023-04-18 02:05:23.000","0","0"
"cus_NkwVZZVlyVFdFS","2023-04-21 20:34:22.000","2023-04-22 15:32:43.000","2023-04-21 20:34:22.000","0","0"
"cus_Nlk9ewea8UpSKc","2023-04-23 23:52:26.000","2023-04-23 23:58:28.000","2023-04-23 23:52:27.000","0","0"
"cus_NloaMfxUh9Zpa2","2023-04-24 04:24:58.000","2023-04-24 18:42:29.000","2023-04-24 04:24:59.000","0","0"
"cus_NnRKf2mKv7YYGU","2023-04-28 12:32:35.000","2023-04-29 11:32:45.000","2024-05-24 06:22:21.000","9401","49"
"cus_O5ZjhobM2DwJTp","2023-06-15 22:24:26.000","2023-06-16 06:51:08.000","2023-06-15 22:24:27.000","0","0"
"cus_OGOhJLLViEDFo0","2023-07-14 19:45:49.000","2023-07-15 18:49:28.000","2023-07-14 19:55:49.000","0","10"
"cus_OIh9sT64QTGv7x","2023-07-20 23:03:57.000","2023-07-21 22:04:21.000","2023-07-28 17:35:43.000","186","31"
"cus_OM8wExo1kRV46o","2023-07-30 03:53:27.000","2023-07-31 03:00:59.000","2023-08-14 04:17:41.000","360","24"
